property_set_name,applicable_entities,applicable_type_value,property_definitions
Pset_SwitchingDeviceTypeStarter,['IfcSwitchingDeviceType'],IfcSwitchingDeviceType.PredefinedType=STARTER,"[{'property_name': 'StarterType', 'property_type': 'IfcPropertyEnumeratedValue', 'data_type': {'instance': 'PEnum_StarterType', 'values': ['AutoTransformer', 'Manual', 'DirectOnLine', 'Frequency', 'nStep', 'Rheostatic', 'StarDelta', 'Other', 'NotKnown', 'Unset\n']}}]"
Pset_SwitchingDeviceTypeSwitchDisconnector,['IfcSwitchingDeviceType'],IfcSwitchingDeviceType.PredefinedType=SWITCHDISCONNECTOR,"[{'property_name': 'SwitchDisconnectorType', 'property_type': 'IfcPropertyEnumeratedValue', 'data_type': {'instance': 'PEnum_SwitchDisconnectorType', 'values': ['CenterBreak', 'DividedSupport', 'DoubleBreak', 'EarthingSwitch', 'Isolator', 'Other', 'NotKnown', 'Unset\n']}}, {'property_name': 'LoadDisconnectionType', 'property_type': 'IfcPropertyEnumeratedValue', 'data_type': {'instance': 'PEnum_LoadDisconnectionType', 'values': ['OffLoad', 'OnLoad', 'Other', 'NotKnown', 'Unset\n']}}, {'property_name': 'HasVisualIndication', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcBoolean', 'unit_type': 'None'}}]"
Pset_SwitchingDeviceTypeToggleSwitch,['IfcSwitchingDeviceType'],IfcSwitchingDeviceType.PredefinedType=TOGGLESWITCH,"[{'property_name': 'ToggleSwitchType', 'property_type': 'IfcPropertyEnumeratedValue', 'data_type': {'instance': 'PEnum_ToggleSwitchType', 'values': ['BreakGlass', 'Changeover', 'Dimmer', 'KeyOperated', 'ManualPull', 'PushButton', 'Pullcord', 'Rocker', 'Selector', 'Twist', 'Other', 'NotKnown', 'Unset\n']}}, {'property_name': 'SwitchUsage', 'property_type': 'IfcPropertyEnumeratedValue', 'data_type': {'instance': 'PEnum_SwitchUsage', 'values': ['Emergency', 'Guard', 'Limit', 'Start', 'Stop', 'Other', 'NotKnown', 'Unset\n']}}, {'property_name': 'SwitchActivation', 'property_type': 'IfcPropertyEnumeratedValue', 'data_type': {'instance': 'PEnum_SwitchActivation', 'values': ['Actuator', 'Foot', 'Hand', 'Proximity', 'Sound', 'TwoHand', 'Wire', 'NotKnown', 'Unset']}}, {'property_name': 'IsIlluminated', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcBoolean', 'unit_type': 'None'}}, {'property_name': 'Legend', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcLabel', 'unit_type': 'None'}}]"
Pset_SystemFurnitureElementTypeCommon,['IfcSystemFurnitureElementType'],,"[{'property_name': 'IsUsed', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcBoolean', 'unit_type': 'None'}}, {'property_name': 'GroupCode', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcIdentifier', 'unit_type': 'None'}}, {'property_name': 'NominalWidth', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'NominalHeight', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'Finishing', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcLabel', 'unit_type': 'None'}}]"
Pset_SystemFurnitureElementTypePanel,['IfcSystemFurnitureElementType'],,"[{'property_name': 'HasOpening', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcBoolean', 'unit_type': 'None'}}, {'property_name': 'FurniturePanelType', 'property_type': 'IfcPropertyEnumeratedValue', 'data_type': {'instance': 'PEnum_FurniturePanelType', 'values': ['Acoustical', 'Glazed', 'Horz_Seg', 'Monolithic', 'Open', 'Ends', 'Door', 'Screen', 'Other', 'NotKnown', 'Unset']}}, {'property_name': 'NominalThickness', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LengthUnit']}}]"
Pset_SystemFurnitureElementTypeWorkSurface,['IfcSystemFurnitureElementType'],,"[{'property_name': 'UsePurpose', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcLabel', 'unit_type': 'None'}}, {'property_name': 'SupportType', 'property_type': 'IfcPropertyEnumeratedValue', 'data_type': {'instance': 'PEnum_FurniturePanelType', 'values': ['Freestanding', 'Supported', 'Other', 'NotKnown', 'Unset']}}, {'property_name': 'HangingHeight', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LengthUnit']}}, {'property_name': 'NominalThickness', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LengthUnit']}}, {'property_name': 'ShapeDescription', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcLabel', 'unit_type': 'None'}}]"
Pset_TankTypeCommon,['IfcTankType'],,"[{'property_name': 'Type', 'property_type': 'IfcPropertyEnumeratedValue', 'data_type': {'instance': 'PEnum_TankType', 'values': ['BREAKPRESSURE', 'EXPANSION', 'FEEDANDEXPANSION', 'GASSTORAGEBUTANE', 'GASSTORAGELIQUIFIEDPETROLEUMGAS', 'GASSTORAGEPROPANE', 'OILSERVICE', 'OILSTORAGE', 'PRESSUREVESSEL', 'WATERSTORAGEGENERAL', 'WATERSTORAGEPOTABLE', 'WATERSTORAGEPROCESS', 'WATERSTORAGECOOLINGTOWERMAKEUP', 'OTHER', 'NOTKNOWN', 'UNSET']}}, {'property_name': 'AccessType', 'property_type': 'IfcPropertyEnumeratedValue', 'data_type': {'instance': 'PEnum_TankAccessType', 'values': ['NONE', 'LOOSECOVER', 'MANHOLE', 'SECUREDCOVER', 'SECUREDCOVERWITHMANHOLE', 'OTHER', 'NOTKNOWN', 'UNSET']}}, {'property_name': 'NominalLengthOrDiameter', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'NominalWidthOrDiameter', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'NominalDepth', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'NominalCapacity', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcVolumeMeasure', 'unit_type': ['VOLUMEUNIT']}}, {'property_name': 'EffectiveCapacity', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcVolumeMeasure', 'unit_type': ['VOLUMEUNIT']}}, {'property_name': 'OperatingWeight', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcMassMeasure', 'unit_type': ['MASSUNIT']}}, {'property_name': 'Material', 'property_type': 'IfcPropertyReferenceValue', 'data_type': {'instance': 'IfcMaterial'}}, {'property_name': 'MaterialThickness', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}]"
Pset_TankTypeExpansion,['IfcTankType'],IfcTankType.PredefinedType=EXPANSION,"[{'property_name': 'ChargePressure', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPressureMeasure', 'unit_type': ['PRESSUREUNIT']}}, {'property_name': 'PressureRegulatorSetting', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPressureMeasure', 'unit_type': ['PRESSUREUNIT']}}, {'property_name': 'ReliefValveSetting', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPressureMeasure', 'unit_type': ['PRESSUREUNIT']}}]"
Pset_TankTypePreformed,['IfcTankType'],IfcTankType.PredefinedType=PREFORMED,"[{'property_name': 'PatternType', 'property_type': 'IfcPropertyEnumeratedValue', 'data_type': {'instance': 'PEnum_TankPatternType', 'values': ['HORIZONTALCYLINDER', 'VERTICALCYLINDER', 'RECTANGULAR', 'OTHER', 'NOTKNOWN', 'UNSET']}}, {'property_name': 'EndShapeType', 'property_type': 'IfcPropertyEnumeratedValue', 'data_type': {'instance': 'PEnum_EndShapeType', 'values': ['CONCAVECONVEX', 'FLATCONVEX', 'CONVEXCONVEX', 'CONCAVEFLAT', 'FLATFLAT', 'OTHER', 'NOTKNOWN', 'UNSET\n']}}, {'property_name': 'FirstCurvatureRadius', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'SecondCurvatureRadius', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}]"
Pset_TankTypePressureVessel,['IfcTankType'],IfcTankType.PredefinedType=PRESSUREVESSEL,"[{'property_name': 'ChargePressure', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPressureMeasure', 'unit_type': ['PRESSUREUNIT']}}, {'property_name': 'PressureRegulatorSetting', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPressureMeasure', 'unit_type': ['PRESSUREUNIT']}}, {'property_name': 'ReliefValveSetting', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPressureMeasure', 'unit_type': ['PRESSUREUNIT']}}]"
Pset_TankTypeSectional,['IfcTankType'],IfcTankType.PredefinedType=SECTIONAL,"[{'property_name': 'NumberOfSections', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcInteger', 'unit_type': ['INTEGERCOUNTRATEUNIT']}}, {'property_name': 'SectionLength', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'SectionWidth', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}]"
Pset_ThermalLoadAggregate,"['IfcZone', 'IfcSpatialStructureElement', 'IfcSystem']",,"[{'property_name': 'TotalCoolingLoad', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPowerMeasure', 'unit_type': ['POWERUNIT']}}, {'property_name': 'TotalHeatingLoad', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPowerMeasure', 'unit_type': ['POWERUNIT']}}, {'property_name': 'LightingDiversity', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveRatioMeasure', 'unit_type': 'None'}}, {'property_name': 'InfiltrationDiversitySummer', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveRatioMeasure', 'unit_type': 'None'}}, {'property_name': 'InfiltrationDiversityWinter', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveRatioMeasure', 'unit_type': 'None'}}, {'property_name': 'ApplianceDiversity', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveRatioMeasure', 'unit_type': 'None'}}, {'property_name': 'LoadSafetyFactor', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveRatioMeasure', 'unit_type': 'None'}}]"
Pset_ThermalLoadDesignCriteria,"['IfcSpatialStructureElement', 'IfcSystem', 'IfcBuilding', 'IfcZone']",,"[{'property_name': 'OccupancyDiversity', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveRatioMeasure', 'unit_type': 'None'}}, {'property_name': 'OutsideAirPerPerson', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcVolumetricFlowRateMeasure', 'unit_type': ['VOLUMETRICFLOWRATEUNIT']}}, {'property_name': 'ReceptacleLoadIntensity', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcReal', 'unit_type': ['USERDEFINED']}}, {'property_name': 'AppliancePercentLoadToRadiant', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveRatioMeasure', 'unit_type': 'None'}}, {'property_name': 'LightingLoadIntensity', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcReal', 'unit_type': ['USERDEFINED']}}, {'property_name': 'LightingPercentLoadToReturnAir', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveRatioMeasure', 'unit_type': 'None'}}]"
Pset_TransformerTypeCommon,['IfcTransformerType'],,"[{'property_name': 'PrimaryVoltage', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': ' IfcElectricVoltageMeasure', 'unit_type': ['ELECTRICVOLTAGEUNIT']}}, {'property_name': 'SecondaryVoltage', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': ' IfcElectricVoltageMeasure', 'unit_type': ['ELECTRICVOLTAGEUNIT']}}, {'property_name': 'PrimaryCurrent', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': ' IfcElectricCurrentMeasure', 'unit_type': ['ELECTRICCURRENTUNIT']}}, {'property_name': 'SecondaryCurrent', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': ' IfcElectricCurrentMeasure', 'unit_type': ['ELECTRICCURRENTUNIT']}}, {'property_name': 'PrimaryFrequency', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcFrequencyMeasure', 'unit_type': ['FREQUENCYUNIT']}}, {'property_name': 'SecondaryFrequency', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcFrequencyMeasure', 'unit_type': ['FREQUENCYUNIT']}}, {'property_name': 'PrimaryApparentPower', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': ' IfcPowerMeasure', 'unit_type': ['POWERUNIT']}}, {'property_name': 'SecondaryApparentPower', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': ' IfcPowerMeasure', 'unit_type': ['POWERUNIT']}}, {'property_name': 'MaximumApparentPower', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': ' IfcPowerMeasure', 'unit_type': ['POWERUNIT']}}, {'property_name': 'SecondaryCurrentType', 'property_type': 'IfcPropertyEnumeratedValue', 'data_type': {'instance': 'PEnum_SecondaryCurrentType', 'values': ['AC', 'DC', 'NotKnown', 'Unset']}}]"
Pset_TransportElementCommon,['IfcTransportElement'],,"[{'property_name': 'Reference', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcIdentifier', 'unit_type': 'None'}}, {'property_name': 'FireExit', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcBoolean', 'unit_type': 'None'}}]"
Pset_TransportElementElevator,['IfcTransportElement'],IfcTransportElement.OperationType=ELEVATOR,"[{'property_name': 'ClearWidth', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'ClearDepth', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'ClearHeight', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}]"
Pset_TubeBundleTypeCommon,['IfcTubeBundleType'],,"[{'property_name': 'NumberOfRows', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcInteger', 'unit_type': ['INTEGERCOUNTRATEUNIT']}}, {'property_name': 'StaggeredRowSpacing', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'InLineRowSpacing', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'NumberOfCircuits', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcInteger', 'unit_type': 'None'}}, {'property_name': 'FoulingFactor', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcThermalResistanceMeasure', 'unit_type': ['THERMALRESISTANCEUNIT']}}, {'property_name': 'ThermalConductivity', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcThermalConductivityMeasure', 'unit_type': ['THERMALCONDUCTANCEUNIT']}}, {'property_name': 'Length', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'Volume', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcVolumeMeasure', 'unit_type': ['VOLUMEUNIT']}}, {'property_name': 'NominalDiameter', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'OutsideDiameter', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'InsideDiameter', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'HorizontalSpacing', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'VerticalSpacing', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'Material', 'property_type': 'IfcPropertyReferenceValue', 'data_type': {'instance': 'IfcMaterial'}}, {'property_name': 'HasTurbulator', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcBoolean', 'unit_type': 'None'}}]"
Pset_TubeBundleTypeFinned,['IfcTubeBundleType'],IfcTubeBundleType.PredefinedType=FINNED,"[{'property_name': 'Spacing', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'Thickness', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'ThermalConductivity', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcThermalConductivityMeasure', 'unit_type': ['THERMALCONDUCTANCEUNIT']}}, {'property_name': 'Length', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'Height', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'Diameter', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveLengthMeasure', 'unit_type': ['LENGTHUNIT']}}, {'property_name': 'Material', 'property_type': 'IfcPropertyReferenceValue', 'data_type': {'instance': 'IfcMaterial'}}, {'property_name': 'FinCorrugatedType', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcLabel', 'unit_type': 'None'}}, {'property_name': 'HasCoating', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcBoolean', 'unit_type': 'None'}}]"
Pset_UnitaryEquipmentTypeAirConditioningUnit,['IfcUnitaryEquipmentType'],IfcUnitaryEquipmentType.PredefinedType=AIRCONDITIONINGUNIT,"[{'property_name': 'SensibleCoolingCapacity', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPowerMeasure', 'unit_type': ['POWERUNIT']}}, {'property_name': 'LatentCoolingCapacity', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPowerMeasure', 'unit_type': ['POWERUNIT']}}, {'property_name': 'CoolingEfficiency', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveRatioMeasure', 'unit_type': 'None'}}, {'property_name': 'HeatingCapacity', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPowerMeasure', 'unit_type': ['POWERUNIT']}}, {'property_name': 'HeatingEfficiency', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcPositiveRatioMeasure', 'unit_type': 'None'}}, {'property_name': 'CondenserFlowrate', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcVolumetricFlowRateMeasure', 'unit_type': ['VOLUMETRICFLOWRATEUNIT']}}, {'property_name': 'CondenserEnteringTemperature', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcThermodynamicTemperatureMeasure', 'unit_type': ['THERMODYNAMICTEMPERATUREUNIT']}}, {'property_name': 'CondenserLeavingTemperature', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcThermodynamicTemperatureMeasure', 'unit_type': ['THERMODYNAMICTEMPERATUREUNIT']}}, {'property_name': 'OutsideAirFlowrate', 'property_type': 'IfcPropertySingleValue', 'data_type': {'instance': 'IfcVolumetricFlowRateMeasure', 'unit_type': ['VOLUMETRICFLOWRATEUNIT']}}]"
